id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,agama,jumlah_penduduk,satuan,semester,tahun
118,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160002,BINONG,32.73.12,BATUNUNGGAL,32.73.12.1008,BINONG,KONGHUCU,0,ORANG,1,2017
119,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160002,BINONG,32.73.12,BATUNUNGGAL,32.73.12.1008,BINONG,KEPERCAYAAN,0,ORANG,1,2017
120,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,ISLAM,4422,ORANG,1,2017
121,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,KRISTEN,783,ORANG,1,2017
122,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,KATHOLIK,506,ORANG,1,2017
123,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,HINDU,12,ORANG,1,2017
124,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,BUDHA,251,ORANG,1,2017
125,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,KONGHUCU,6,ORANG,1,2017
126,32,JAWA BARAT,3273,KOTA BANDUNG,3273170,SUMUR BANDUNG,3273170001,BRAGA,32.73.19,SUMUR BANDUNG,32.73.19.1001,BRAGA,KEPERCAYAAN,0,ORANG,1,2017
127,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,ISLAM,8822,ORANG,1,2017
128,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,KRISTEN,722,ORANG,1,2017
129,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,KATHOLIK,407,ORANG,1,2017
130,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,HINDU,10,ORANG,1,2017
131,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,BUDHA,110,ORANG,1,2017
132,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,KONGHUCU,3,ORANG,1,2017
133,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,3273070005,BURANGRANG,32.73.13,LENGKONG,32.73.13.1003,BURANGRANG,KEPERCAYAAN,0,ORANG,1,2017
134,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,ISLAM,16225,ORANG,1,2017
135,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,KRISTEN,999,ORANG,1,2017
136,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,KATHOLIK,227,ORANG,1,2017
137,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,HINDU,9,ORANG,1,2017
138,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,BUDHA,34,ORANG,1,2017
139,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,KONGHUCU,0,ORANG,1,2017
140,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,3273180001,CAMPAKA,32.73.05,ANDIR,32.73.05.1006,CAMPAKA,KEPERCAYAAN,0,ORANG,1,2017
141,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,ISLAM,8113,ORANG,1,2017
142,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,KRISTEN,895,ORANG,1,2017
143,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,KATHOLIK,279,ORANG,1,2017
144,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,HINDU,7,ORANG,1,2017
145,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,BUDHA,97,ORANG,1,2017
146,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,KONGHUCU,2,ORANG,1,2017
147,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010005,CARINGIN,32.73.15,BANDUNG KULON,32.73.15.1004,CARINGIN,KEPERCAYAAN,0,ORANG,1,2017
148,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,ISLAM,6174,ORANG,1,2017
149,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,KRISTEN,1116,ORANG,1,2017
150,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,KATHOLIK,448,ORANG,1,2017
151,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,HINDU,9,ORANG,1,2017
152,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,BUDHA,142,ORANG,1,2017
153,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,KONGHUCU,1,ORANG,1,2017
154,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060005,CIATEUL,32.73.11,REGOL,32.73.11.1006,CIATEUL,KEPERCAYAAN,0,ORANG,1,2017
155,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,ISLAM,8765,ORANG,1,2017
156,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,KRISTEN,3441,ORANG,1,2017
157,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,KATHOLIK,672,ORANG,1,2017
158,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,HINDU,1,ORANG,1,2017
159,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,BUDHA,456,ORANG,1,2017
160,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,KONGHUCU,5,ORANG,1,2017
161,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,3273050005,CIBADAK,32.73.10,ASTANA ANYAR,32.73.10.1005,CIBADAK,KEPERCAYAAN,0,ORANG,1,2017
162,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,ISLAM,11528,ORANG,1,2017
163,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,KRISTEN,442,ORANG,1,2017
164,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,KATHOLIK,112,ORANG,1,2017
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,HINDU,2,ORANG,1,2017
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,BUDHA,44,ORANG,1,2017
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,KONGHUCU,0,ORANG,1,2017
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040004,CIBADUYUT,32.73.17,BOJONGLOA KIDUL,32.73.17.1003,CIBADUYUT,KEPERCAYAAN,0,ORANG,1,2017
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,ISLAM,8657,ORANG,1,2017
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,KRISTEN,336,ORANG,1,2017
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,KATHOLIK,39,ORANG,1,2017
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,HINDU,0,ORANG,1,2017
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,BUDHA,1,ORANG,1,2017
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,KONGHUCU,0,ORANG,1,2017
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040001,CIBADUYUT KIDUL,32.73.17,BOJONGLOA KIDUL,32.73.17.1005,CIBADUYUT KIDUL,KEPERCAYAAN,0,ORANG,1,2017
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,ISLAM,5161,ORANG,1,2017
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,KRISTEN,1536,ORANG,1,2017
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,KATHOLIK,776,ORANG,1,2017
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,HINDU,0,ORANG,1,2017
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,BUDHA,179,ORANG,1,2017
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,KONGHUCU,4,ORANG,1,2017
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,3273040002,CIBADUYUT WETAN,32.73.17,BOJONGLOA KIDUL,32.73.17.1006,CIBADUYUT WETAN,KEPERCAYAAN,0,ORANG,1,2017
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,ISLAM,17061,ORANG,1,2017
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,KRISTEN,660,ORANG,1,2017
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,KATHOLIK,311,ORANG,1,2017
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,HINDU,2,ORANG,1,2017
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,BUDHA,78,ORANG,1,2017
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,KONGHUCU,0,ORANG,1,2017
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,3273160005,CIBANGKONG,32.73.12,BATUNUNGGAL,32.73.12.1003,CIBANGKONG,KEPERCAYAAN,0,ORANG,1,2017
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,ISLAM,17260,ORANG,1,2017
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,KRISTEN,658,ORANG,1,2017
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,KATHOLIK,133,ORANG,1,2017
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,HINDU,0,ORANG,1,2017
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,BUDHA,87,ORANG,1,2017
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,KONGHUCU,0,ORANG,1,2017
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010007,CIBUNTU,32.73.15,BANDUNG KULON,32.73.15.1002,CIBUNTU,KEPERCAYAAN,0,ORANG,1,2017
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,ISLAM,15206,ORANG,1,2017
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,KRISTEN,562,ORANG,1,2017
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,KATHOLIK,219,ORANG,1,2017
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,HINDU,35,ORANG,1,2017
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,BUDHA,22,ORANG,1,2017
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,KONGHUCU,0,ORANG,1,2017
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,3273210002,CICADAS,32.73.14,CIBEUNYING KIDUL,32.73.14.1003,CICADAS,KEPERCAYAAN,0,ORANG,1,2017
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,ISLAM,15616,ORANG,1,2017
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,KRISTEN,604,ORANG,1,2017
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,KATHOLIK,226,ORANG,1,2017
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,HINDU,17,ORANG,1,2017
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,BUDHA,57,ORANG,1,2017
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,KONGHUCU,0,ORANG,1,2017
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,3273150006,CICAHEUM,32.73.16,KIARACONDONG,32.73.16.1004,CICAHEUM,KEPERCAYAAN,0,ORANG,1,2017
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,ISLAM,28883,ORANG,1,2017
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,KRISTEN,883,ORANG,1,2017
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,KATHOLIK,721,ORANG,1,2017
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,HINDU,38,ORANG,1,2017
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,BUDHA,15,ORANG,1,2017
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,KONGHUCU,0,ORANG,1,2017
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,3273220004,CIGADUNG,32.73.18,CIBEUNYING KALER,32.73.18.1004,CIGADUNG,KEPERCAYAAN,0,ORANG,1,2017
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,ISLAM,30860,ORANG,1,2017
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,KRISTEN,507,ORANG,1,2017
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,KATHOLIK,200,ORANG,1,2017
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,HINDU,32,ORANG,1,2017
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,BUDHA,13,ORANG,1,2017
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,KONGHUCU,0,ORANG,1,2017
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,3273120006,CIGENDING,32.73.26,UJUNGBERUNG,32.73.26.1004,CIGENDING,KEPERCAYAAN,1,ORANG,1,2017
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,ISLAM,8975,ORANG,1,2017
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,KRISTEN,1754,ORANG,1,2017
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,KATHOLIK,885,ORANG,1,2017
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,HINDU,10,ORANG,1,2017
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,BUDHA,174,ORANG,1,2017
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,KONGHUCU,5,ORANG,1,2017
231,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,3273060004,CIGERELENG,32.73.11,REGOL,32.73.11.1001,CIGERELENG,KEPERCAYAAN,0,ORANG,1,2017
232,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,ISLAM,17894,ORANG,1,2017
233,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,KRISTEN,678,ORANG,1,2017
234,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,KATHOLIK,228,ORANG,1,2017
235,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,HINDU,0,ORANG,1,2017
236,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,BUDHA,83,ORANG,1,2017
237,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,KONGHUCU,0,ORANG,1,2017
238,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010002,CIGONDEWAH KALER,32.73.15,BANDUNG KULON,32.73.15.1005,CIGONDEWAH KALER,KEPERCAYAAN,0,ORANG,1,2017
239,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,ISLAM,6288,ORANG,1,2017
240,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,KRISTEN,1611,ORANG,1,2017
241,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,KATHOLIK,601,ORANG,1,2017
242,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,HINDU,4,ORANG,1,2017
243,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,BUDHA,185,ORANG,1,2017
244,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,3273010003,CIGONDEWAH KIDUL,32.73.15,BANDUNG KULON,32.73.15.1008,CIGONDEWAH KIDUL,KONGHUCU,2,ORANG,1,2017
